id,known_nt,cell_type,dataset
2134472295,acetylcholine,ORN_VC3m,hemibrain:v1.2.1
2134476973,acetylcholine,ORN_VC3m,hemibrain:v1.2.1
2164816415,acetylcholine,ORN_VC3m,hemibrain:v1.2.1
2164820664,acetylcholine,ORN_VC3m,hemibrain:v1.2.1
2164829632,acetylcholine,ORN_VC3m,hemibrain:v1.2.1
2165157407,acetylcholine,ORN_VC3m,hemibrain:v1.2.1
2165161890,acetylcholine,ORN_VC3m,hemibrain:v1.2.1
2165161934,acetylcholine,ORN_VC3m,hemibrain:v1.2.1
2165161941,acetylcholine,ORN_VC3m,hemibrain:v1.2.1
2165161986,acetylcholine,ORN_VC3m,hemibrain:v1.2.1
2165170687,acetylcholine,ORN_VC3m,hemibrain:v1.2.1
2165502570,acetylcholine,ORN_VC3m,hemibrain:v1.2.1
2165843950,acetylcholine,ORN_VC3m,hemibrain:v1.2.1
2165852860,acetylcholine,ORN_VC3m,hemibrain:v1.2.1
2196191950,acetylcholine,ORN_VC3m,hemibrain:v1.2.1
2196533087,acetylcholine,ORN_VC3m,hemibrain:v1.2.1
2196874754,acetylcholine,ORN_VC3m,hemibrain:v1.2.1
2196883380,acetylcholine,ORN_VC3m,hemibrain:v1.2.1
2227227187,acetylcholine,ORN_VC3m,hemibrain:v1.2.1
2227231570,acetylcholine,ORN_VC3m,hemibrain:v1.2.1
2227235482,acetylcholine,ORN_VC3m,hemibrain:v1.2.1
5813004152,acetylcholine,ORN_VC3m,hemibrain:v1.2.1
5813004153,acetylcholine,ORN_VC3m,hemibrain:v1.2.1
2011705565,acetylcholine,ORN_VC4,hemibrain:v1.2.1
2011705714,acetylcholine,ORN_VC4,hemibrain:v1.2.1
2012046487,acetylcholine,ORN_VC4,hemibrain:v1.2.1
2012728682,acetylcholine,ORN_VC4,hemibrain:v1.2.1
2042390750,acetylcholine,ORN_VC4,hemibrain:v1.2.1
2042395169,acetylcholine,ORN_VC4,hemibrain:v1.2.1
2042399821,acetylcholine,ORN_VC4,hemibrain:v1.2.1
2042403029,acetylcholine,ORN_VC4,hemibrain:v1.2.1
2042731911,acetylcholine,ORN_VC4,hemibrain:v1.2.1
2042740780,acetylcholine,ORN_VC4,hemibrain:v1.2.1
2043081104,acetylcholine,ORN_VC4,hemibrain:v1.2.1
2043418105,acetylcholine,ORN_VC4,hemibrain:v1.2.1
2043422490,acetylcholine,ORN_VC4,hemibrain:v1.2.1
2043762933,acetylcholine,ORN_VC4,hemibrain:v1.2.1
2073067325,acetylcholine,ORN_VC4,hemibrain:v1.2.1
2073071226,acetylcholine,ORN_VC4,hemibrain:v1.2.1
2073075444,acetylcholine,ORN_VC4,hemibrain:v1.2.1
2073075693,acetylcholine,ORN_VC4,hemibrain:v1.2.1
2073408400,acetylcholine,ORN_VC4,hemibrain:v1.2.1
2073408606,acetylcholine,ORN_VC4,hemibrain:v1.2.1
2073416969,acetylcholine,ORN_VC4,hemibrain:v1.2.1
2073425846,acetylcholine,ORN_VC4,hemibrain:v1.2.1
2073753413,acetylcholine,ORN_VC4,hemibrain:v1.2.1
2073766750,acetylcholine,ORN_VC4,hemibrain:v1.2.1
2073775281,acetylcholine,ORN_VC4,hemibrain:v1.2.1
2073775513,acetylcholine,ORN_VC4,hemibrain:v1.2.1
2074098768,acetylcholine,ORN_VC4,hemibrain:v1.2.1
2074435977,acetylcholine,ORN_VC4,hemibrain:v1.2.1
2074440282,acetylcholine,ORN_VC4,hemibrain:v1.2.1
2074785707,acetylcholine,ORN_VC4,hemibrain:v1.2.1
2104452085,acetylcholine,ORN_VC4,hemibrain:v1.2.1
2104788476,acetylcholine,ORN_VC4,hemibrain:v1.2.1
2105470817,acetylcholine,ORN_VC4,hemibrain:v1.2.1
2105488219,acetylcholine,ORN_VC4,hemibrain:v1.2.1
1851756564,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2008632172,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2039317259,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2039662264,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2039662566,acetylcholine,ORN_VC5,hemibrain:v1.2.1
5813046530,acetylcholine,ORN_VC5,hemibrain:v1.2.1
1789021926,acetylcholine,ORN_VC5,hemibrain:v1.2.1
1789022034,acetylcholine,ORN_VC5,hemibrain:v1.2.1
1789358560,acetylcholine,ORN_VC5,hemibrain:v1.2.1
1789358636,acetylcholine,ORN_VC5,hemibrain:v1.2.1
1789363459,acetylcholine,ORN_VC5,hemibrain:v1.2.1
1789363477,acetylcholine,ORN_VC5,hemibrain:v1.2.1
1820384758,acetylcholine,ORN_VC5,hemibrain:v1.2.1
1820388536,acetylcholine,ORN_VC5,hemibrain:v1.2.1
1820388753,acetylcholine,ORN_VC5,hemibrain:v1.2.1
1820388940,acetylcholine,ORN_VC5,hemibrain:v1.2.1
1851756588,acetylcholine,ORN_VC5,hemibrain:v1.2.1
1851756810,acetylcholine,ORN_VC5,hemibrain:v1.2.1
1851756822,acetylcholine,ORN_VC5,hemibrain:v1.2.1
1851756941,acetylcholine,ORN_VC5,hemibrain:v1.2.1
1851756963,acetylcholine,ORN_VC5,hemibrain:v1.2.1
1851756979,acetylcholine,ORN_VC5,hemibrain:v1.2.1
1851756980,acetylcholine,ORN_VC5,hemibrain:v1.2.1
1851757063,acetylcholine,ORN_VC5,hemibrain:v1.2.1
1851757133,acetylcholine,ORN_VC5,hemibrain:v1.2.1
1914162372,acetylcholine,ORN_VC5,hemibrain:v1.2.1
1914162448,acetylcholine,ORN_VC5,hemibrain:v1.2.1
1976232101,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2007603825,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2007604080,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2007604084,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2008632383,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2038634459,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2038638823,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2038638855,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2038980773,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2039317327,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2039321461,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2039662922,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2040008036,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2070014719,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2070351714,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2070351862,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2070688701,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2070688742,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2070693048,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2071033930,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2071034348,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2071388678,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2101387048,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2101390910,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2101719157,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2101723693,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2101728116,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2102060515,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2102068842,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2102069089,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2102077568,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2102392518,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2102405375,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2132421402,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2132422384,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2133103556,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2133103826,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2164134181,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2164143348,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2164151407,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2195846519,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2195869005,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2226200192,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2226204314,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2226898943,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2226899124,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2226903221,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2256897823,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2257575800,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2257912736,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2257912884,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2288269260,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2288278071,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2288623347,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2288947134,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2288956462,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2288964632,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2289288554,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2321009831,acetylcholine,ORN_VC5,hemibrain:v1.2.1
5812998302,acetylcholine,ORN_VC5,hemibrain:v1.2.1
5812998303,acetylcholine,ORN_VC5,hemibrain:v1.2.1
5812998311,acetylcholine,ORN_VC5,hemibrain:v1.2.1
5813000161,acetylcholine,ORN_VC5,hemibrain:v1.2.1
5813004119,acetylcholine,ORN_VC5,hemibrain:v1.2.1
5813004627,acetylcholine,ORN_VC5,hemibrain:v1.2.1
5813018842,acetylcholine,ORN_VC5,hemibrain:v1.2.1
5813018849,acetylcholine,ORN_VC5,hemibrain:v1.2.1
5813018852,acetylcholine,ORN_VC5,hemibrain:v1.2.1
5813039424,acetylcholine,ORN_VC5,hemibrain:v1.2.1
5813039425,acetylcholine,ORN_VC5,hemibrain:v1.2.1
5813039429,acetylcholine,ORN_VC5,hemibrain:v1.2.1
5813046525,acetylcholine,ORN_VC5,hemibrain:v1.2.1
5813046526,acetylcholine,ORN_VC5,hemibrain:v1.2.1
5813049745,acetylcholine,ORN_VC5,hemibrain:v1.2.1
5813049934,acetylcholine,ORN_VC5,hemibrain:v1.2.1
5813050022,acetylcholine,ORN_VC5,hemibrain:v1.2.1
5813050720,acetylcholine,ORN_VC5,hemibrain:v1.2.1
5813050750,acetylcholine,ORN_VC5,hemibrain:v1.2.1
5813050751,acetylcholine,ORN_VC5,hemibrain:v1.2.1
5813057546,acetylcholine,ORN_VC5,hemibrain:v1.2.1
5813057594,acetylcholine,ORN_VC5,hemibrain:v1.2.1
5813069112,acetylcholine,ORN_VC5,hemibrain:v1.2.1
5813075753,acetylcholine,ORN_VC5,hemibrain:v1.2.1
5813078599,acetylcholine,ORN_VC5,hemibrain:v1.2.1
5901203878,acetylcholine,ORN_VC5,hemibrain:v1.2.1
2197163510,acetylcholine,ORN_VL1,hemibrain:v1.2.1
2228544091,acetylcholine,ORN_VL1,hemibrain:v1.2.1
5812992945,acetylcholine,ORN_VL1,hemibrain:v1.2.1
5813039311,acetylcholine,ORN_VL1,hemibrain:v1.2.1
2196209657,acetylcholine,ORN_VM1,hemibrain:v1.2.1
2196210183,acetylcholine,ORN_VM1,hemibrain:v1.2.1
2196551437,acetylcholine,ORN_VM1,hemibrain:v1.2.1
2226903464,acetylcholine,ORN_VM1,hemibrain:v1.2.1
2227581344,acetylcholine,ORN_VM1,hemibrain:v1.2.1
2227585673,acetylcholine,ORN_VM1,hemibrain:v1.2.1
2227585815,acetylcholine,ORN_VM1,hemibrain:v1.2.1
2228263505,acetylcholine,ORN_VM1,hemibrain:v1.2.1
2228263741,acetylcholine,ORN_VM1,hemibrain:v1.2.1
2228268269,acetylcholine,ORN_VM1,hemibrain:v1.2.1
2228268375,acetylcholine,ORN_VM1,hemibrain:v1.2.1
2228609139,acetylcholine,ORN_VM1,hemibrain:v1.2.1
2258279495,acetylcholine,ORN_VM1,hemibrain:v1.2.1
2258611672,acetylcholine,ORN_VM1,hemibrain:v1.2.1
2258612054,acetylcholine,ORN_VM1,hemibrain:v1.2.1
2258961231,acetylcholine,ORN_VM1,hemibrain:v1.2.1
2259298398,acetylcholine,ORN_VM1,hemibrain:v1.2.1
2259298572,acetylcholine,ORN_VM1,hemibrain:v1.2.1
2259298672,acetylcholine,ORN_VM1,hemibrain:v1.2.1
2259306458,acetylcholine,ORN_VM1,hemibrain:v1.2.1
2289314276,acetylcholine,ORN_VM1,hemibrain:v1.2.1
2289646946,acetylcholine,ORN_VM1,hemibrain:v1.2.1
2289983912,acetylcholine,ORN_VM1,hemibrain:v1.2.1
2290328902,acetylcholine,ORN_VM1,hemibrain:v1.2.1
5813004154,acetylcholine,ORN_VM1,hemibrain:v1.2.1
5813005064,acetylcholine,ORN_VM1,hemibrain:v1.2.1
5813005517,acetylcholine,ORN_VM1,hemibrain:v1.2.1
5813034749,acetylcholine,ORN_VM1,hemibrain:v1.2.1
5813042599,acetylcholine,ORN_VM1,hemibrain:v1.2.1
5813042602,acetylcholine,ORN_VM1,hemibrain:v1.2.1
5813042603,acetylcholine,ORN_VM1,hemibrain:v1.2.1
5813042606,acetylcholine,ORN_VM1,hemibrain:v1.2.1
5813042607,acetylcholine,ORN_VM1,hemibrain:v1.2.1
5813050739,acetylcholine,ORN_VM1,hemibrain:v1.2.1
2074116622,acetylcholine,ORN_VM2,hemibrain:v1.2.1
2166197557,acetylcholine,ORN_VM3,hemibrain:v1.2.1
2166197621,acetylcholine,ORN_VM3,hemibrain:v1.2.1
2198247262,acetylcholine,ORN_VM3,hemibrain:v1.2.1
2229282379,acetylcholine,ORN_VM3,hemibrain:v1.2.1
5901194801,acetylcholine,ORN_VM3,hemibrain:v1.2.1
2166193954,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2166193959,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2166197821,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2166539331,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2197219986,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2197220063,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2197220186,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2197224127,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2197224226,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2197228908,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2197232766,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2197561253,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2197569253,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2197573388,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2227905434,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2228246155,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2228246513,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2228246655,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2228250216,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2228250233,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2228250411,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2228250473,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2228250557,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2228254382,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2228258843,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2228595477,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2228600233,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2228604837,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2228609001,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2228609065,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2228609140,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2228609200,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2228936836,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2228936935,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2228937182,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2228941758,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2228950485,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2228950512,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2258930998,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2258931499,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2259281302,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2259281518,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2259293804,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2259621572,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2259630860,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2259639403,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2259639442,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2259643501,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2259962903,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2259967555,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2289974519,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2290307156,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2290320612,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2290653097,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2291002542,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2291006502,acetylcholine,ORN_VM4,hemibrain:v1.2.1
2323379824,acetylcholine,ORN_VM4,hemibrain:v1.2.1
5812999642,acetylcholine,ORN_VM4,hemibrain:v1.2.1
5812999644,acetylcholine,ORN_VM4,hemibrain:v1.2.1
5812999645,acetylcholine,ORN_VM4,hemibrain:v1.2.1
5812999647,acetylcholine,ORN_VM4,hemibrain:v1.2.1
5813003753,acetylcholine,ORN_VM4,hemibrain:v1.2.1
5813005525,acetylcholine,ORN_VM4,hemibrain:v1.2.1
5813005526,acetylcholine,ORN_VM4,hemibrain:v1.2.1
5813005545,acetylcholine,ORN_VM4,hemibrain:v1.2.1
5813005551,acetylcholine,ORN_VM4,hemibrain:v1.2.1
5813005553,acetylcholine,ORN_VM4,hemibrain:v1.2.1
5813005563,acetylcholine,ORN_VM4,hemibrain:v1.2.1
5813040472,acetylcholine,ORN_VM4,hemibrain:v1.2.1
5813068224,acetylcholine,ORN_VM4,hemibrain:v1.2.1
5813068349,acetylcholine,ORN_VM4,hemibrain:v1.2.1
5813077121,acetylcholine,ORN_VM4,hemibrain:v1.2.1
5813077853,acetylcholine,ORN_VM4,hemibrain:v1.2.1
5901195871,acetylcholine,ORN_VM4,hemibrain:v1.2.1
5901197739,acetylcholine,ORN_VM4,hemibrain:v1.2.1
5901206247,acetylcholine,ORN_VM4,hemibrain:v1.2.1
1919606824,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1919606852,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1919611150,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1919947917,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1919947985,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1919952117,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1919952136,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1919952145,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1919956523,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1919956557,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1920288829,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1920292924,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1920292932,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1920292983,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1920297251,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1920297317,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1920633993,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1920634004,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1949959597,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1949963653,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1949963738,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1949963933,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1949967960,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1949968014,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1949968022,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1950300694,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1950304683,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1950304912,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1950304963,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1950305000,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1950309168,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1950637186,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1950641434,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1950641537,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1950641562,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1950645340,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1950645499,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1950645656,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1950649874,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1950649953,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1950654449,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1950654496,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1950982362,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1950982707,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1950995241,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1950995474,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1950995575,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1950995585,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1951331796,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1951331995,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1951672911,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1980325289,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1980329783,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1980657565,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1980661413,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1980666391,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1980998276,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1980998346,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1981339518,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1981343850,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1981348270,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1981352722,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1981671971,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1981672040,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1981680090,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1981680143,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1981684610,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1981693564,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1982030363,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1982358534,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1982703607,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
2011359759,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
2011692507,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
2012710720,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
2013052474,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
5813000717,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
5813000800,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
5813001367,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
5813060361,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
5901194947,acetylcholine,ORN_VM5d,hemibrain:v1.2.1
1950978227,acetylcholine,ORN_VM5v,hemibrain:v1.2.1
1952009816,acetylcholine,ORN_VM5v,hemibrain:v1.2.1
1980325211,acetylcholine,ORN_VM5v,hemibrain:v1.2.1
1980329576,acetylcholine,ORN_VM5v,hemibrain:v1.2.1
1980329632,acetylcholine,ORN_VM5v,hemibrain:v1.2.1
1983036540,acetylcholine,ORN_VM5v,hemibrain:v1.2.1
1983036578,acetylcholine,ORN_VM5v,hemibrain:v1.2.1
1983040829,acetylcholine,ORN_VM5v,hemibrain:v1.2.1
1983044890,acetylcholine,ORN_VM5v,hemibrain:v1.2.1
1983377791,acetylcholine,ORN_VM5v,hemibrain:v1.2.1
1983381548,acetylcholine,ORN_VM5v,hemibrain:v1.2.1
1983381579,acetylcholine,ORN_VM5v,hemibrain:v1.2.1
1983381746,acetylcholine,ORN_VM5v,hemibrain:v1.2.1
1983381965,acetylcholine,ORN_VM5v,hemibrain:v1.2.1
1983718771,acetylcholine,ORN_VM5v,hemibrain:v1.2.1
1983727221,acetylcholine,ORN_VM5v,hemibrain:v1.2.1
2011023253,acetylcholine,ORN_VM5v,hemibrain:v1.2.1
2011023423,acetylcholine,ORN_VM5v,hemibrain:v1.2.1
2011023513,acetylcholine,ORN_VM5v,hemibrain:v1.2.1
2011023562,acetylcholine,ORN_VM5v,hemibrain:v1.2.1
2011364502,acetylcholine,ORN_VM5v,hemibrain:v1.2.1
2011364607,acetylcholine,ORN_VM5v,hemibrain:v1.2.1
2011364702,acetylcholine,ORN_VM5v,hemibrain:v1.2.1
2011701376,acetylcholine,ORN_VM5v,hemibrain:v1.2.1
2011705413,acetylcholine,ORN_VM5v,hemibrain:v1.2.1
2013734421,acetylcholine,ORN_VM5v,hemibrain:v1.2.1
2013734557,acetylcholine,ORN_VM5v,hemibrain:v1.2.1
2013751841,acetylcholine,ORN_VM5v,hemibrain:v1.2.1
2014084415,acetylcholine,ORN_VM5v,hemibrain:v1.2.1
2014749251,acetylcholine,ORN_VM5v,hemibrain:v1.2.1
2042057871,acetylcholine,ORN_VM5v,hemibrain:v1.2.1
2043741893,acetylcholine,ORN_VM5v,hemibrain:v1.2.1
2044769231,acetylcholine,ORN_VM5v,hemibrain:v1.2.1
2045105779,acetylcholine,ORN_VM5v,hemibrain:v1.2.1
2045459990,acetylcholine,ORN_VM5v,hemibrain:v1.2.1
2046128726,acetylcholine,ORN_VM5v,hemibrain:v1.2.1
1758327834,acetylcholine,ORN_VM7d,hemibrain:v1.2.1
1820720998,acetylcholine,ORN_VM7d,hemibrain:v1.2.1
1821403618,acetylcholine,ORN_VM7d,hemibrain:v1.2.1
1821744519,acetylcholine,ORN_VM7d,hemibrain:v1.2.1
1947576980,acetylcholine,ORN_VM7d,hemibrain:v1.2.1
1947577039,acetylcholine,ORN_VM7d,hemibrain:v1.2.1
1947580951,acetylcholine,ORN_VM7d,hemibrain:v1.2.1
1947584968,acetylcholine,ORN_VM7d,hemibrain:v1.2.1
1947921782,acetylcholine,ORN_VM7d,hemibrain:v1.2.1
1947925992,acetylcholine,ORN_VM7d,hemibrain:v1.2.1
1947926043,acetylcholine,ORN_VM7d,hemibrain:v1.2.1
1947926093,acetylcholine,ORN_VM7d,hemibrain:v1.2.1
1947926117,acetylcholine,ORN_VM7d,hemibrain:v1.2.1
1948249993,acetylcholine,ORN_VM7d,hemibrain:v1.2.1
